filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,manual_quality,pred_orig_yolo_clf,pred_recon_yolo_clf
./cropped_plates/train\plate\LicensePlate_161.jpg,-0.0018308316,-1.2438716,0.04817253,-0.7410965,0.5189911,0.43692887,-0.025280226,0.029799439,-0.4645031,-0.06722556,-0.061385076,0.75226766,0.77334166,0.5459175,-0.015415814,-0.04102687,0.026618792,-0.04410814,-0.14467219,0.038135845,0.3831433,0.85593665,0.031941026,0.6057394,0.70885694,-1.3404566,-0.05308146,-0.090527005,-2.4700909,0.08411043,0.10329128,-0.037722263,-0.014340727,0.78097737,0.17280203,-0.18404005,-0.0019803206,1.260732,-0.3555166,0.013576372,0.56744707,-0.5575985,-0.008775656,-1.2230579,-0.037860718,0.91010743,-0.11012453,-0.048361458,0.11994137,-0.020250041,-0.015538499,-0.22783573,-0.0066161356,-1.434453,-0.514727,0.034110192,1.0378256,-2.7375422,0.4056283,-1.4746771,-0.42469805,0.02516659,0.035921123,-0.00956113,1,R,ZR76R
./cropped_plates/train\plate\LicensePlate_162.jpg,0.025422389,-0.7917799,0.046839707,2.3439906,-0.06849617,0.14695157,0.034252197,-0.06461415,0.18064855,-0.10458376,-0.027706195,0.061792575,0.07265654,-0.1391566,0.11642805,0.029754408,0.009652665,0.017360419,-0.034119353,-0.011166267,-0.37092686,-0.32206294,0.089357585,0.6556764,-1.1468335,-0.49117878,0.123298235,0.034107886,0.12101105,0.14209074,-0.49808338,0.031511635,-0.016103357,-0.76548576,-0.6547504,0.4288147,0.0069965497,1.004405,-0.033358425,-0.01230862,1.501585,-0.5552583,-0.012727241,-0.45513856,0.00859446,1.568024,1.9744353,-0.009288863,0.2407773,-0.017530516,-0.021554211,0.69863653,-0.040530615,0.50946355,-1.8872725,0.027663447,-1.2498115,0.33897528,-0.40021014,-0.4194949,-0.009309888,-0.035978407,-0.033928268,0.8322708,0,,
./cropped_plates/train\plate\LicensePlate_163.jpg,-0.04579975,3.0435348,0.090582,0.19502828,-0.5728145,-0.6697409,-0.010490653,-0.04537891,-0.040855095,0.0610252,-0.035250984,-1.170479,-0.6631192,1.1017123,0.08461709,-0.23134637,0.07009256,0.052335016,-0.98701876,-0.047718603,1.3739313,-0.5526835,-0.053374145,-0.9669294,-0.96438116,0.9032363,0.024238778,0.08068545,2.0806854,-0.27282637,-1.0723624,-0.13082662,0.010205949,-0.62366235,0.048582114,0.3227265,0.13364005,-0.21527524,-0.59424645,-0.009967776,1.2723604,-1.3452624,0.039627682,-1.3032776,-0.19905396,-1.0485799,-0.119691014,0.089198366,-0.7032044,-0.06313534,-0.055888824,-0.0057603735,0.0035211549,0.015606236,0.7848809,-0.06327443,-0.012693238,-0.27458274,1.0014938,-1.689652,0.96914524,-0.016781576,-0.033298016,-0.37109038,1,,C0
./cropped_plates/train\plate\LicensePlate_164.jpg,-0.064940885,0.48855388,0.05346019,0.7630058,-0.9356961,-0.107860945,-0.041942947,0.026621114,-0.5907804,-0.032923076,0.04681925,-1.0564853,0.45394477,-0.7294806,0.10631519,0.14628154,0.07410855,0.01688101,-0.30430672,0.024831899,1.607074,-0.28531072,-0.038531438,-2.1995938,0.35864395,0.35310423,0.3150316,0.0030419491,0.8614431,0.17100912,0.4744891,-0.12678573,0.013529694,0.20297562,1.8706533,0.20684181,0.043892633,-1.6439579,0.68234617,0.0138391005,-0.6477815,-1.020637,0.04155979,0.07222359,0.07663714,0.7487513,0.8747089,-0.005855577,-0.8710501,0.049369,-0.026123742,-0.7301711,0.06233696,1.0653597,1.4991305,0.04196607,-0.26696452,-0.7727153,1.6950245,-1.4466318,1.7046081,0.020038093,0.07392987,0.56846714,3,26CU67,26CU67
./cropped_plates/train\plate\LicensePlate_165.jpg,-0.030217147,1.4744115,0.1024075,-0.64521253,0.50498915,0.71682274,-0.034865484,0.0044137463,-1.3254747,0.023715347,0.0030418034,-0.09481927,0.04449856,0.15355022,-0.035573937,-0.027234845,0.037109718,-0.047742374,0.13201636,-0.023994934,-0.32827526,0.2931587,-0.024377935,0.6732259,1.9712121,-0.30751002,-0.24220201,-0.04407913,0.79022247,0.32354438,0.3767556,-0.023565933,-0.02667482,-1.3243784,0.666984,0.77315223,-0.016691778,-1.3011551,0.24063833,-0.008987963,0.0041834638,-0.5826875,0.014822072,-0.056428354,0.017817862,-0.22546509,-0.28452477,0.019736957,0.8048949,-0.025881067,-0.018135415,-0.42215884,-0.03832078,0.38005358,0.68552226,-0.04385013,0.07236428,-2.4455566,0.90932614,-1.2152971,0.05292801,-0.0031779315,0.03096114,-0.6829147,4,KE01CA2555,KE01EA2555
./cropped_plates/train\plate\LicensePlate_166.jpg,-0.06296861,1.8203044,0.049005948,-1.2332671,-0.2598216,-1.4633203,0.07868723,0.04708846,-0.5880357,-0.08920467,-0.028136957,0.114422545,0.4505911,-0.47400734,0.0546913,0.04924235,-0.122503005,-0.048204068,0.6717462,-0.019404788,0.35672674,1.453187,0.004004862,-0.8656594,1.0212654,-0.00908016,0.36493546,-0.06744165,0.73081875,-0.7129592,0.7587908,-0.09089878,-0.0017636293,1.0663663,-0.9155849,-1.5509192,-0.008738118,-0.066624664,-0.079022914,0.10396713,-1.1630737,0.54340184,-0.04441237,0.12459618,-0.04533137,0.12338298,-0.27177563,0.019749813,1.8528333,-0.0552319,0.5145485,-1.5272045,-0.018118823,-1.4537547,1.5318675,-0.03125905,1.5785633,-1.1469163,-0.6096767,-0.029148512,-0.57231474,0.057904825,0.05804819,2.424202,4,KA03M62784,KA03M627B4
./cropped_plates/train\plate\LicensePlate_167.jpg,-0.030561266,1.4734163,0.10314525,-0.6446959,0.49697974,0.72110605,-0.034795575,0.0044431803,-1.3217455,0.024363823,0.0035402398,-0.08989622,0.052733924,0.14699316,-0.036471523,-0.028501961,0.037501886,-0.04843514,0.13010101,-0.023972087,-0.32342315,0.29500893,-0.024768185,0.6772687,1.9663239,-0.30554438,-0.24018387,-0.04480196,0.77710956,0.32135144,0.3760346,-0.023977611,-0.026903814,-1.323729,0.67105997,0.77527803,-0.016943274,-1.3092148,0.24685043,-0.008888153,-0.0013381429,-0.5845825,0.01457845,-0.06293957,0.017035516,-0.23396677,-0.2877569,0.019986574,0.80052686,-0.02613552,-0.021640407,-0.41585934,-0.038538013,0.379505,0.6885906,-0.043597095,0.07569451,-2.4563925,0.9102202,-1.2123815,0.047643982,-0.0032214085,0.030515552,-0.69056106,4,KE01CA2555,KE01EA2555
./cropped_plates/train\plate\LicensePlate_168.jpg,-0.011997685,-0.58510256,0.026416957,1.0587865,-1.8822958,-0.397585,-0.0062855347,-0.032098204,-0.69828236,0.09317116,-0.08923505,-0.914502,0.81656826,0.017017853,0.029920556,-0.07492321,0.009750678,0.011974964,0.31777176,-0.004453157,-0.0064478437,-0.29581702,0.02442598,-0.54132223,-1.1139094,0.29869014,0.040256143,0.044057738,-1.0479639,0.5111411,-1.188097,0.041267034,-0.0071945325,0.967729,1.2773119,0.25424558,0.026626945,-1.4478364,0.65973216,0.019371865,-1.0247084,0.9553457,0.010556901,-0.93524367,-0.00015422609,0.077331394,1.6037903,0.051183056,1.5115988,0.03859117,-0.101721756,-0.8933586,0.040354386,0.9086844,-0.38737097,0.038908843,-0.33884138,0.62238044,-0.008359268,0.24004084,0.6699455,-0.018365953,0.02533357,0.7688631,1,,K
./cropped_plates/train\plate\LicensePlate_169.jpg,0.028591644,1.3481654,0.028119348,0.34665063,-0.5352084,0.047698278,-0.06376598,0.052999,-2.7055104,0.15282169,0.0100174565,0.38815263,-1.1194339,0.5052135,0.03256731,0.14093937,0.062082686,0.07498895,-0.42281446,-0.05299166,0.6184137,-1.047154,-0.0127552785,-1.7739625,-1.6388445,-2.0631583,0.013364917,-0.0039876024,-0.5746142,1.0879422,0.2545084,0.3491036,-0.048022743,-1.7039139,0.7177838,0.082485735,0.04582699,1.0673647,-1.1675001,0.012300271,-0.87317693,0.41649854,0.042007033,0.025136992,0.017319404,-0.09452821,1.4613807,-0.03211525,-0.7676015,0.02041025,-0.11236323,-0.26833266,0.016617585,-0.06933352,-0.20262639,0.08970263,-0.26620272,-0.41629797,-0.42385802,-0.79793245,0.8052181,0.03858731,0.011984867,-0.2287297,4,6KL07CB859,WL07CB8599
./cropped_plates/train\plate\LicensePlate_17.jpg,-0.079708576,-0.03370024,-0.05556885,0.7657637,-0.0025085164,-0.29205722,-0.025612313,0.01967655,1.6387548,-0.055686884,-0.07043759,-1.914477,0.70588106,1.5441344,0.12096426,0.18209292,-0.044609345,0.039890718,-0.44726923,0.03446957,-0.486138,0.7129613,0.056565206,-0.056051537,-1.368645,-1.0610677,-0.39225432,0.024672262,1.5914501,-0.44392833,1.1790042,0.1420897,-0.011547245,0.1678601,0.17219807,-0.17775378,0.0873223,0.095747344,-0.5374732,-0.0662542,-0.052998304,0.78856736,-0.006773659,3.1398945,-0.13358496,0.39823467,-0.48620367,-0.07511121,0.7406039,0.030070644,-0.1398196,-0.695591,0.02939932,0.01371434,-1.9288521,-0.02460078,-1.2960694,0.06993418,0.5949365,-0.22629756,-0.3477964,-0.07512847,0.10432366,-0.36048985,0,,
./cropped_plates/train\plate\LicensePlate_170.jpg,-0.044994924,-0.8385729,-0.021638721,1.0959156,0.445974,-0.7466439,0.009264036,0.016558442,-0.08906808,0.18354106,-0.035053555,0.2202128,0.018845793,-1.0458143,-0.06195504,0.24170527,0.05908455,-0.07367404,0.4466877,-0.07737207,-0.6389082,0.6656125,-0.0051650004,-0.06345995,1.4170297,0.7036545,0.1559804,-0.032737598,-0.19784898,-0.27560893,0.44682926,-0.17031889,-0.01688388,0.8721157,0.45379448,0.93886364,-0.058875337,1.8476042,-0.00073100184,-0.016809527,-0.7330892,-1.6170616,-0.04611352,-0.3390455,0.21219695,-2.4058154,0.82805973,-0.04337998,0.7147504,0.072361715,0.34130025,0.36482102,-0.095185235,-0.6410012,0.48631692,0.044907685,1.2803731,-0.45002705,-0.5866718,2.0489836,0.0017687846,0.047784265,0.05075637,0.11613751,4,KL10AV6633,
./cropped_plates/train\plate\LicensePlate_171.jpg,-0.06592833,-0.15522927,0.041858453,0.5183622,0.42896232,-0.30801964,-0.009045996,0.031434465,0.55449355,0.086195126,-0.060983825,-0.6851377,0.6692346,-0.07547997,0.045637593,0.3459674,-0.00429233,-0.01640455,-0.5273319,-0.01283385,0.15805012,0.75074494,0.018066015,0.73325413,-0.39057207,-0.5819655,0.14241211,0.057116013,0.6142922,-0.228637,0.22489943,0.032694813,0.020654436,1.2831802,-0.5334566,0.7396177,0.020993829,1.0422775,-1.6984961,-0.05966763,0.4932013,-1.716594,-0.009921745,1.3403527,0.018355172,1.6621633,0.7774205,-0.069771364,1.1027246,-0.031353407,0.17330687,-1.7048683,-0.048894886,-2.0860732,-0.38451755,0.06311756,-0.4859271,-0.49351466,-0.6210511,-1.7691325,2.8660521e-05,-0.05334162,0.029256199,0.57354695,2,A,AM281K
./cropped_plates/train\plate\LicensePlate_172.jpg,-0.010278741,-0.1816593,0.0012785094,2.006758,-1.3898536,-0.6961478,0.028628454,-0.014943562,0.9671626,0.03599047,-0.04153337,0.07770092,-0.11116564,0.08370416,-0.02751522,0.07086493,-0.08825079,0.024112256,-0.5538973,-0.0017253337,-0.8630569,2.2062342,0.00052699493,0.659075,0.72190034,-0.9106811,0.19769467,-0.02260946,0.07748461,-0.8719823,-0.6740703,-0.043564573,-0.00086155115,0.48682645,0.12975384,0.55958617,-0.043017197,-0.5618168,1.1153363,-0.033984367,0.86829233,0.3290394,-0.010269907,1.4368616,-0.00968231,-0.14674772,0.33470362,-0.029339481,2.5546653,0.026472423,0.48614854,-0.8926544,-0.09222329,0.3943519,0.17136313,-0.003234073,0.6177503,-0.39175928,-1.3990585,-1.8282418,0.31852186,-0.052259233,0.020065587,0.13407595,2,,028
./cropped_plates/train\plate\LicensePlate_173.jpg,-0.056839895,0.18938293,0.034800276,0.4915022,-1.7268366,0.89875275,0.06539653,-0.010615929,-1.1093165,-0.09009571,0.033994358,-0.905587,-1.0264105,-0.8651154,0.08179311,0.07721366,0.061574154,0.019992014,0.12205728,-0.11465856,0.903545,0.3125405,-0.056583066,0.7191193,-0.38382924,-1.5914456,0.012959449,-0.041780725,-0.39613953,-0.43721992,0.10960672,0.059919342,-0.07673689,-0.20730773,0.4694876,0.22201835,0.00633155,0.14910349,-1.2398192,0.04166792,-1.667067,-0.24177156,0.021322612,-0.22108074,0.0010249456,-1.6504,0.6927429,0.049354203,-1.7940378,-0.0031322995,0.47780222,1.3012522,-0.010741027,2.0548966,-0.17729692,0.0057066237,2.6705046,-0.4683021,0.8333783,0.8252513,-0.39523453,0.08298297,-0.029029122,1.0307915,2,KEK1,KEK
./cropped_plates/train\plate\LicensePlate_174.jpg,-0.0003615911,0.026058793,-0.043443814,1.6020379,-0.43826526,-0.49136764,0.024292469,-0.036914937,-1.1575075,0.06588379,0.0068861195,-1.33313,-0.2201113,-1.7368844,0.07486785,-0.09891855,0.054276988,-0.0621073,0.49432543,0.013859709,-0.3199886,-0.5962498,0.025148015,1.3423948,0.13070449,-1.6826173,0.06770714,0.052491717,-0.8190786,0.009271721,-1.1710627,-0.08221547,-0.017868308,-0.25574028,0.36957943,0.5348064,-0.061548904,0.42308232,0.2500704,0.032637216,0.3956944,0.43097287,-0.018845703,1.8737059,0.003803417,-0.1116575,1.0609174,-0.05064983,-0.38090372,-0.032028705,0.04668978,-1.8282768,-0.047791407,1.0267302,0.71923196,0.0182649,-0.752856,-0.923855,-0.82761884,-1.121388,-0.9872483,-0.012035717,0.051784318,-0.91412234,1,,
./cropped_plates/train\plate\LicensePlate_175.jpg,0.032810815,-0.3028291,-0.064735115,1.2094008,1.135072,0.9098566,-0.0091313785,0.018684084,0.3279366,-0.1791346,0.10102847,-2.4545279,-1.3336298,-0.5854493,0.15699738,0.111461826,0.0019317567,0.05152229,-0.06357195,-0.0026117861,1.0041018,-0.42451122,0.027422717,-1.0797433,-0.8330821,0.94329435,0.3366374,-0.0013626493,-1.9735394,-0.22091655,-0.3423632,0.13065968,-0.0004395307,-1.494321,-1.5972174,-0.29665524,-0.01766302,-0.04255449,0.31794035,0.040895876,0.44360456,1.0219728,0.014775548,-0.32217568,-0.009581646,0.36905056,-0.7867616,-0.038025226,-1.6426959,-0.05826348,0.3789345,0.49232492,0.0416309,0.9457272,-0.5423755,-0.010547172,-0.7468087,0.23322764,-0.33856484,0.6339782,-1.3018869,0.0048427535,0.028319836,0.65373653,1,E0,LKE54A2670
./cropped_plates/train\plate\LicensePlate_176.jpg,-0.038869895,-0.5983783,-0.006390104,0.04355894,-0.6524112,-0.14383808,-0.010920087,-0.05997253,-1.0295256,-0.014547477,-0.07249737,-1.3247272,1.5781366,1.2250904,0.09729771,0.24518952,-0.07766327,0.04603611,0.2679982,-0.07641302,1.1436702,0.6724429,-0.033001564,-0.49659994,1.2822012,0.9064285,0.24402611,-0.013643963,0.11177889,-0.42861634,-1.1258807,-0.18168291,-0.0116565265,0.7921691,-1.0179124,-1.0235802,-0.009130278,-0.9973668,-0.5348553,-0.00694385,-0.08287912,2.419868,0.011277469,0.35721344,-0.15412839,-0.83055973,0.48153275,0.090241164,-0.35828272,-0.045170955,0.05535464,1.361024,0.035452574,1.0355185,-0.07350077,-0.06685999,-0.8052987,2.797388,-0.26877153,0.28027898,-0.7090597,-0.07068359,-0.010891408,0.44048786,4,,H01AE8017
./cropped_plates/train\plate\LicensePlate_177.jpg,-0.0432336,0.5100872,0.021206472,1.6965055,-1.1100715,-1.732384,0.01817752,-0.04432258,0.54596967,0.14448696,-0.041891098,0.11999259,-0.0828927,-0.36291265,-0.031363454,0.07433609,-0.027834525,0.076266065,0.12263291,0.02611557,-0.37305132,1.3339843,-0.04283519,0.013412245,1.4935441,2.0558834,0.087426476,-0.0046160673,0.13055319,0.11793362,0.90177155,-0.06889029,0.03557778,0.6079153,-0.49447936,-1.0072719,-0.018522918,0.36685163,0.398732,-0.043956283,-0.21729223,0.3671283,0.004143834,-0.55404615,0.051241007,-0.17868406,0.10844153,0.09743209,-0.53871286,-0.0031296676,-0.017639278,-1.7130613,-0.03529782,1.4700181,1.0325258,-0.007963625,0.44883722,0.7943977,0.040411122,0.36209542,0.07668034,0.0075268024,0.021897748,0.46941122,0,,
./cropped_plates/train\plate\LicensePlate_178.jpg,-0.00030268636,1.8840991,0.009902128,0.98657423,0.4204425,-0.7563798,-0.01084129,0.018845672,0.4484887,-0.09404821,0.04727417,0.5887717,-0.06808749,-0.09181841,-0.17980807,-0.2525614,0.09907512,0.036903895,0.27648222,0.012835686,-0.60200167,0.15616712,0.07081734,-0.14101902,-0.18113148,-1.3215896,0.08536998,-0.013537979,-0.7559152,0.6226515,1.2241229,-0.1398725,0.024173753,-2.1855285,0.67299545,-0.34923506,0.025889754,0.45355326,0.58084327,0.067588404,-0.35275218,-0.6520833,-0.060474876,-0.7623509,0.03290286,0.99513286,0.71940565,-0.017204147,-1.3247249,0.023923941,-0.14698522,0.6430948,0.011796188,-1.9135121,-0.71479744,0.029899184,-0.22685017,0.12441237,1.1410224,1.2255068,-0.5268433,0.019520774,0.015266192,0.18840928,4,HH01AV8866,HH01AV0866
./cropped_plates/train\plate\LicensePlate_179.jpg,-0.052413497,0.6230663,0.022273526,0.18920228,1.4956101,0.83089036,0.034321412,0.04312709,0.3508555,0.06943826,-0.12770061,-0.30932075,1.8739613,-1.1250471,0.090644926,0.013172615,0.009701652,-0.002251104,-0.34915254,0.0052127074,0.36322692,0.81810015,0.07023704,0.8698829,-0.63235116,0.23218825,0.40020627,-0.00690194,-0.10987797,0.3561579,-0.2509614,0.15802678,-0.0013403851,3.1887844,0.2648092,-0.5240362,-0.010931995,0.28641525,0.93087363,-0.07939312,0.059946924,0.8977772,-0.07153192,-1.4073005,-0.12381358,-0.26537335,0.11989313,0.042592227,0.35272706,-0.07724121,-0.19707388,-1.7235445,0.05737058,-0.058211345,-0.19119018,0.059976887,0.57741463,-2.0442479,-0.18066183,0.89561284,1.0936643,-0.10989396,-0.061251085,-1.1333541,1,,
./cropped_plates/train\plate\LicensePlate_18.jpg,-0.019198574,0.34324324,-0.014515665,-0.47234622,0.5057038,0.7636115,0.007242373,-0.074897476,-0.982773,-0.04073858,-0.086123876,-0.10487129,0.7305695,-0.2677755,0.003246555,0.11840948,0.08068118,-0.004751535,-0.009220135,-0.058295302,-0.2707713,0.6638791,-0.037207734,0.21130767,-1.348032,0.5126669,0.26737243,0.02247406,0.8158272,0.5632361,-1.3478496,0.022724234,-0.06421084,1.0926294,-0.21963778,-1.683395,0.02979717,-0.00037711812,0.3138987,0.0031545404,1.0134873,-1.5588746,-0.023823667,-0.94595385,-0.0797735,-2.1384056,1.1780586,0.09394251,-0.35193858,-0.010034441,-0.07902209,1.447617,0.027913451,-1.0638031,1.0397063,-0.017171461,1.4475763,1.3163879,-0.3399628,0.19551167,1.3344628,-0.038627245,-0.11156,0.034947746,1,,
./cropped_plates/train\plate\LicensePlate_180.jpg,0.054837666,-0.667286,0.0031811865,-0.08625461,1.0056714,-0.6511724,0.02018195,0.008515166,1.1084619,-0.054980393,0.0034179077,-0.0787118,-0.24674803,-0.21040164,-0.105213836,-0.27377814,0.022767283,0.060186863,-0.051041845,0.013401158,-0.14338496,1.1211308,0.011427486,1.1571093,1.685957,0.8288032,-0.15427308,-0.023746097,1.2794396,-0.020594724,0.56156075,0.023751821,-0.026973473,-2.0214381,-1.2302172,0.21695732,-0.010923919,-0.47274897,1.4282099,-0.021751404,0.05867748,0.25992385,-0.013868214,0.0036709374,0.027496096,0.8479278,1.8495002,0.024641128,0.7463684,-0.030248165,-0.38667095,0.40783274,0.0062698554,-0.15305378,1.5692987,-0.06430923,0.80556625,0.13630073,1.6072507,-1.0845942,-0.04944372,-0.0017082281,0.012629696,0.6021711,4,HH03BS7778,HH03BS7778
./cropped_plates/train\plate\LicensePlate_181.jpg,0.00056165317,0.1566217,0.020698462,-1.0433644,0.8323579,-0.83523595,-0.020239888,-0.00030759396,0.09072782,-0.021453794,0.041784715,-0.44033942,0.19569089,-0.06369366,0.099881366,-0.18143927,-0.0109476615,0.03949444,0.09193517,0.021297757,0.16827168,-0.6870699,0.012818164,-0.04464823,1.5250396,0.924018,0.20844892,0.07297581,1.9250323,-0.3517337,0.17535485,-0.13966806,0.02518929,-2.1585999,-0.66995984,-0.44984627,0.069275476,-0.03607476,-1.4020969,-0.055872094,-0.3502787,0.43685293,-0.006532302,0.418309,-0.029263742,-0.30743694,1.2661946,0.047276165,0.5155433,-0.054780543,0.050361916,-0.6621855,0.0031892017,0.6849927,0.31283385,-0.09964033,0.38139376,0.6718796,1.5806315,-2.1969266,0.43886265,-0.013601056,0.028266124,0.05958929,4,MH03BS778,H03BS7778
./cropped_plates/train\plate\LicensePlate_182.jpg,0.054804485,0.8347191,0.023902092,-1.7552303,0.3840769,0.5988731,-0.0195628,0.045213617,-1.036734,-0.09878725,0.059646204,-0.21878171,-0.3913473,-0.7586588,-0.06425113,-0.17937417,-0.021199053,0.020004781,0.0021935934,0.016223773,1.6704435,-1.123753,0.050911903,-0.021444086,-0.7900039,-0.20005518,-0.13028687,-0.0074336077,0.41418064,-0.059909783,-0.14058623,0.028105482,0.0024069906,-2.9552603,-0.2202527,-1.0225297,0.028119218,1.1518807,0.5730241,0.03918217,-0.047999606,0.14857876,0.02513545,-0.21203315,-0.14853159,1.0147241,1.6646914,0.057162013,0.026662946,-0.14170943,-0.15115352,0.10390989,-0.009322502,0.48647517,0.046864644,-0.07672543,-0.9533374,0.88325226,-0.73491174,-0.5188527,-1.218096,-0.011838165,-0.013115053,0.12159039,4,H03BS7778,H03BSZ8
./cropped_plates/train\plate\LicensePlate_183.jpg,-0.022143545,-0.94582325,0.0016557518,0.5676117,-0.8052152,-1.3334168,-0.03536959,-0.037403908,0.4700708,-0.053353947,0.017516686,0.15265645,-0.37829638,-0.785926,0.014275499,0.35300615,-0.060097866,-0.0027756444,-0.1734912,0.006620529,0.94215333,-0.038222726,-0.02860757,-0.8397607,-0.87013936,-0.8661276,0.049637422,-0.06451272,-0.32658508,0.21234943,-0.41663912,0.038904734,0.00969005,-0.06634327,-0.66212445,-0.3082121,-0.011991062,0.80689585,1.5747993,-0.01398143,0.4835161,-2.6902716,0.037394356,0.8436495,-0.0047531007,-0.06467505,-0.6802247,-0.03685612,-0.8664855,0.031865604,0.15133893,-0.7268209,-0.05809015,1.9922578,-0.44799808,0.07305828,-0.57542413,1.9036732,0.29824358,0.50818354,-0.05455932,0.0096851885,0.040610574,-0.042360935,4,HH03CB6Z67,HH03CB6Z67
./cropped_plates/train\plate\LicensePlate_184.jpg,-0.023392767,1.0185951,0.04703746,-1.8140639,0.95590454,-0.07114926,-0.047696922,-0.018110262,-1.4426669,-0.033911843,-0.074071735,-0.19042765,0.87221503,-0.48651832,0.077520646,0.2675924,0.053610004,-0.009327907,0.16677703,0.0006111325,0.31291488,0.23921712,-0.012393516,-0.55728084,-0.7097643,-0.31132048,0.0628978,0.042908356,-0.21795529,0.5596674,1.0890663,-0.013036792,-0.07652239,1.5133239,0.2642936,-0.05745492,0.02218147,-1.0577043,-1.7827942,-0.05508213,0.86433804,0.34778267,-0.005380749,-1.5772042,-0.064188786,-0.026477378,0.047513634,0.02053978,-0.064951584,-0.04671885,-0.3125883,0.9954954,0.013989005,2.7750983,0.42347333,0.09180047,-0.3653456,-1.0488546,-0.54529494,-0.5705979,0.14255975,-0.017062481,0.011420046,-1.0675244,2,,8929
./cropped_plates/train\plate\LicensePlate_185.jpg,-0.038210444,0.12372084,0.06727137,-2.520306,-0.8564448,-0.2665519,-0.016240887,-0.0027359943,0.41280338,0.053188205,0.00048967404,-0.48508707,0.4747098,0.42502454,-0.12930657,-0.3286943,0.0068982244,-0.007803192,-0.4005432,-0.18004261,-1.0862724,-0.46052408,-0.027784742,-0.48880348,-0.5528327,0.72049856,0.20213965,-0.032243464,-0.7609433,-0.1041375,-0.12073683,0.0993579,-0.02795648,-0.8581622,1.1077198,1.1239653,-0.07512395,-0.113082506,0.13265777,0.055060416,1.9363484,0.006394595,0.031135779,0.36042374,-0.030566465,-0.58772224,-0.494535,-0.018895347,-0.8359885,0.045273483,-0.33262798,0.8005714,0.10171176,-0.42205277,-0.40851775,-0.008498022,0.77713555,-0.7446289,0.16622779,0.69767284,0.6433485,0.021203171,0.026904393,-0.086290844,0,,
./cropped_plates/train\plate\LicensePlate_186.jpg,-0.05467692,-0.8570194,-0.044005804,-0.34196633,1.0065604,-1.4456624,0.009388209,0.040031515,0.5242004,-0.020088997,0.0125061115,-0.3702276,-0.6485572,-0.72581494,-0.047777932,-0.12517084,-0.08179201,0.012926361,0.63543093,-0.035484243,-0.32772428,-0.57021576,-0.00876292,-0.66167456,2.300223,0.15742913,-0.12429301,-0.039116506,-0.61744046,-0.7859377,0.5435748,-0.0147920875,0.04154401,0.32985255,0.28277296,-0.89610904,0.027480483,-0.64906645,0.8580599,0.005962359,-0.73075914,0.6939133,0.0016466696,0.13630322,-0.011747037,-2.1075022,0.34736946,-0.013567157,1.7887042,0.016150191,-0.06003342,-2.1361415,-0.03132715,0.56815094,-0.7911332,-0.06606945,-0.89116335,0.7327223,0.5904737,-0.3734628,-0.5077156,0.053869,0.09865135,0.27560857,4,HH12DE1433,HH120E1433
./cropped_plates/train\plate\LicensePlate_187.jpg,0.01073508,0.35555023,-0.051624913,0.24429443,-0.32986844,-0.7665433,0.024692852,-0.016505854,1.6459353,-0.13762133,-0.014490299,0.35847858,-0.28142077,-0.21284021,0.048969474,-0.14109114,-0.015784485,0.103074655,-0.16295668,-0.04533481,0.48948458,-0.32698795,-0.028364338,0.31398007,-0.9377216,-0.6300001,-0.11967988,-0.10712407,-2.2017252,-0.5171466,-0.99677396,0.050411325,-0.0045327893,-0.7324979,-0.93662536,-1.2031028,0.040184718,-0.9966382,0.4864216,0.037610464,-0.77688,0.8526707,0.024803046,-0.8910037,-0.01884406,-0.50295925,0.06982735,0.043380138,0.19208598,-0.09286439,0.0035188636,-1.1001865,-0.0059274156,-1.1006525,2.2513833,-0.06390337,0.71995854,2.2492073,1.1429178,-1.5347086,-0.7973325,-0.009157301,0.022427775,0.061995618,4,HH12JC2813,WH12JC2813
./cropped_plates/train\plate\LicensePlate_188.jpg,0.026983911,-0.17333886,-0.04368995,1.6079452,0.95806354,-0.897224,0.051854633,-0.0060688816,0.06576507,-0.043039847,0.018062087,0.18720584,-0.8474942,0.38791275,0.0686869,0.07378627,0.05771573,0.069054715,-0.25306916,-0.0037379572,-1.0814174,-0.90137476,0.060487874,0.11402518,-0.2126383,0.83720624,0.38878217,-0.0067616715,-0.9890023,-0.045649275,-0.58804154,0.021759357,-0.013372561,0.11425376,-0.9220927,-0.8929226,0.0066294586,1.9190805,-0.806678,-0.012125906,-0.6658597,-0.14861661,-0.0067120073,-0.2777347,-0.009908662,-0.8459959,1.2242727,-0.02668306,0.27440813,-0.045956578,0.19417065,-0.16134733,-0.022116385,-1.5051668,0.60375303,-0.010866517,-1.8345416,0.7241517,-1.6066973,-0.82666934,-0.2867094,-0.017401986,-0.017140862,1.699476,1,,
